Country,Market Name,Level,Parent Market,L1 Market,Count,Dummy,Units,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
Romania,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,RomaniaOther Animal Produce,USD Billion,0.000473195,0.000532373,0.000475793,0.000740294,0.000731826,0.000866841,0.000859726,0.00025843,0.000397861,0.000239745,0.000279933,0.000298223,0.000316772,0.0003552,0.000376775,0.000386632,0.000386973,0.00038754,0.000388149,0.000396186,0.000404864,0.000415151,0.000424551,0.000433047,0.000440632,0.000447303
Russia,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,RussiaOther Animal Produce,USD Billion,0.000463839,0.000497884,0.000572723,0.000509798,0.000693952,0.000877012,0.000785605,0.001362444,0.001352313,0.000909174,0.001345417,0.001422003,0.00154787,0.001728159,0.001957364,0.002054903,0.002215086,0.002309291,0.002408169,0.002512501,0.00262385,0.002793321,0.002963656,0.003134216,0.003304382,0.00347356
Saudi Arabia,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,Saudi ArabiaOther Animal Produce,USD Billion,0.000279599,0.00030031,0.000333,0.000369249,0.000409443,0.000375,0.00041582,0.000461084,0.000619,0.000686381,0.000831001,0.000854,0.0011185,0.00116825,0.001259876,0.001364684,0.001497919,0.001659045,0.001844089,0.002050343,0.002275511,0.002483921,0.002707622,0.002947537,0.003204643,0.003479977
Singapore,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,SingaporeOther Animal Produce,USD Billion,3.16E-05,2.44E-05,3.64E-05,3.36E-05,3.41E-05,2.57E-05,2.41E-05,2.27E-05,2.09E-05,1.99E-05,1.96E-05,1.99E-05,2.40E-05,2.41E-05,2.59E-05,2.63E-05,2.71E-05,2.81E-05,2.93E-05,3.05E-05,3.17E-05,3.27E-05,3.36E-05,3.44E-05,3.53E-05,3.61E-05
South Africa,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,South AfricaOther Animal Produce,USD Billion,0.000111258,0.000144764,0.000185905,0.000210253,0.000233913,0.000264655,0.000233705,0.00022903,0.000219069,0.000257024,0.000321831,0.000270138,0.000294859,0.000320151,0.00034411,0.00037032,0.000399101,0.000429744,0.000463769,0.000500316,0.000539742,0.000581,0.000624066,0.000668951,0.000715666,0.000764221
South Korea,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,South KoreaOther Animal Produce,USD Billion,0.058248297,0.045121271,0.046500507,0.046325521,0.057108014,0.050719412,0.038125363,0.04805042,0.048892687,0.04949355,0.055181091,0.054625816,0.051500602,0.052553736,0.054941048,0.055110753,0.055282247,0.056565154,0.057982758,0.059405391,0.060803159,0.062009547,0.063128472,0.064159849,0.065104052,0.065961873
Spain,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,SpainOther Animal Produce,USD Billion,0.008035474,0.008936761,0.009370966,0.011894546,0.012107065,0.017949128,0.01720564,0.013407643,0.014639803,0.011817383,0.010639041,0.012808407,0.014657716,0.016419688,0.017997388,0.01944372,0.020900297,0.022484734,0.024071684,0.02577288,0.02759237,0.029807529,0.032127986,0.034554809,0.037089053,0.039731773
Sweden,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,SwedenOther Animal Produce,USD Billion,0.000134154,0.00013294,0.000149588,0.000150509,0.000156363,0.000176565,0.000166941,0.000139923,0.000205994,0.000182069,0.000188718,0.000194255,0.000198735,0.000199112,0.000211678,0.000226455,0.000239714,0.000254657,0.0002706,0.000287224,0.000304813,0.000321246,0.000338031,0.00035516,0.000372626,0.000390421
Switzerland,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,SwitzerlandOther Animal Produce,USD Billion,0.000834612,0.000809393,0.000766463,0.000905705,0.000892258,0.001049122,0.001184343,0.001536277,0.001239612,0.001178286,0.00163147,0.00143311,0.001652729,0.001815513,0.001986362,0.002121356,0.002293963,0.002486313,0.002714363,0.002943688,0.003210323,0.003483924,0.003774015,0.004081237,0.004406254,0.004749756
Thailand,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,ThailandOther Animal Produce,USD Billion,0.005867857,0.005085363,0.005113584,0.005822463,0.023150299,0.027848853,0.033136442,0.034726243,0.014821549,0.009599792,0.00850101,0.008590968,0.008683063,0.009236383,0.009841525,0.010343842,0.010882093,0.011568343,0.012367511,0.013252479,0.014213736,0.015101085,0.016019752,0.016970041,0.017952281,0.018966832
Turkey,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,TurkeyOther Animal Produce,USD Billion,0.000413821,0.000269986,0.000559843,0.000739697,0.000903048,0.000410498,0.001580579,0.001633897,0.003625842,0.003097227,0.003581332,0.00678733,0.009135922,0.015383719,0.024029033,0.031471022,0.03778279,0.043220211,0.049194206,0.05462885,0.060102627,0.063072351,0.065348461,0.0669231,0.067813441,0.068056961
UK,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,UKOther Animal Produce,USD Billion,0.002899765,0.003286941,0.004034318,0.003681785,0.003518787,0.004374916,0.004797124,0.004605971,0.004049701,0.003689282,0.003498837,0.003912617,0.00434999,0.004586884,0.004972779,0.005186566,0.005370794,0.005673527,0.005999418,0.006354253,0.00673166,0.007094007,0.007458002,0.007822838,0.008187751,0.008552013
United Arab Emirates,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,United Arab EmiratesOther Animal Produce,USD Billion,0.000290492,0.000300562,0.00031111,0.000318186,0.000248575,0.000257335,0.0002665,0.000276078,0.000282532,0.000258,0.000255227,0.000200856,0.000230659,0.000231094,0.000239595,0.000241587,0.000249872,0.000260261,0.000271613,0.000283081,0.000294007,0.000302525,0.000310547,0.00031806,0.000325051,0.000331512
USA,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,USAOther Animal Produce,USD Billion,0.016967723,0.018086948,0.01928,0.02489,0.028943735,0.036504481,0.031921236,0.032136,0.032342773,0.026029555,0.021098,0.02592,0.031789,0.034362209,0.036663277,0.0387711,0.040783005,0.042829673,0.045014857,0.047272845,0.049642744,0.052396212,0.055192501,0.058028042,0.060899413,0.063803347
Vietnam,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,VietnamOther Animal Produce,USD Billion,0.000228517,0.000265236,0.000287936,0.000311781,0.000337471,0.000428533,0.000210149,0.000320159,0.00044432,0.000529125,0.000480171,0.000436374,0.000473862,0.000499938,0.000550433,0.000598785,0.000640765,0.000690552,0.000739297,0.000786437,0.000836448,0.000894594,0.000952978,0.001011324,0.001069362,0.001126834
Iran,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,IranOther Animal Produce,USD Billion,6.33E-05,0.000120959,0.00019303,0.000483053,0.00012554,0.000186145,0.000184648,0.000297709,0.000512457,0.000702768,0.000878774,0.000898491,0.001088507,0.001526282,0.001958083,0.002707358,0.003722471,0.004877386,0.006171819,0.007589191,0.009285367,0.009691495,0.010030113,0.010301135,0.010506063,0.010647679
Ukraine,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,UkraineOther Animal Produce,USD Billion,8.41E-06,8.07E-06,7.71E-06,7.34E-06,5.60E-06,4.17E-05,4.57E-05,2.57E-05,2.11E-05,2.43E-05,2.38E-05,2.38E-05,2.14E-05,3.40E-05,5.01E-05,7.39E-05,0.000108554,0.000155184,0.00021948,0.000310184,0.000438061,0.000635679,0.000918253,0.001320684,0.001891618,0.002698669
Bangladesh,Other Animal Produce,Level 3,Animal Produce,Agriculture,58,BangladeshOther Animal Produce,USD Billion,3.28E-05,3.19E-05,3.36E-05,3.26E-05,2.94E-05,2.78E-05,2.65E-05,2.53E-05,2.48E-05,2.40E-05,3.80E-05,1.73E-05,1.83E-05,1.98E-05,2.12E-05,2.32E-05,2.54E-05,2.71E-05,2.89E-05,3.12E-05,3.36E-05,3.61E-05,3.85E-05,4.09E-05,4.32E-05,4.54E-05
Argentina,Grain Farming,Level 3,Crop Production,Agriculture,58,ArgentinaGrain Farming,USD Billion,0.000505095,0.001041685,0.000674522,0.001827343,0.004414624,0.005760641,0.007725072,0.015513783,0.04469193,0.131119359,0.138945838,0.145726037,0.234875097,0.361021961,0.811698149,1.119438722,1.251542217,1.303095186,1.341840444,1.378634128,1.410391835,1.478291615,1.529569682,1.564103975,1.590894673,1.609908426
Australia,Grain Farming,Level 3,Crop Production,Agriculture,58,AustraliaGrain Farming,USD Billion,2.837384665,2.555652909,2.436437566,2.651973167,3.069934842,3.365582509,3.446182057,4.18539439,3.466292138,4.375788848,3.217584782,4.210412835,4.965216021,5.415108109,5.810340486,6.290296545,6.836013523,7.37738904,7.962638165,8.594609058,9.283987288,10.01958393,10.79133741,11.59989548,12.4459172,13.33007759
Austria,Grain Farming,Level 3,Crop Production,Agriculture,58,AustriaGrain Farming,USD Billion,1.878672274,1.684117614,1.702754749,1.860274741,1.956399938,2.230326964,1.866235486,1.68453209,1.808657991,2.156114438,2.267477558,2.168809036,3.280402498,3.622854351,3.881303182,4.194751677,4.519415725,4.896060126,5.30008846,5.726669462,6.169810015,6.672773294,7.205535989,7.76934862,8.365517085,8.995406426
Belgium,Grain Farming,Level 3,Crop Production,Agriculture,58,BelgiumGrain Farming,USD Billion,2.694695374,2.4142513,2.672149187,2.797388434,2.536573519,2.52332823,2.491304735,2.62244706,2.515682215,2.683606964,2.745851106,3.221084344,4.455262753,4.769678275,4.973632211,5.188756899,5.380225431,5.581069693,5.81810325,6.061296554,6.328606261,6.610211866,6.893857571,7.179286505,7.466261217,7.754563679
Brazil,Grain Farming,Level 3,Crop Production,Agriculture,58,BrazilGrain Farming,USD Billion,2.387053512,3.089945606,3.859728383,4.341951468,4.400578963,7.223002741,8.259976081,9.179566723,10.80820287,11.27880643,17.19201124,21.96618298,26.87620354,31.69939712,36.99332509,43.32219799,50.22257405,57.8073206,66.60616997,76.83106342,88.66998571,102.6878877,118.5916704,136.5962566,156.9378661,179.8760074
Canada,Grain Farming,Level 3,Crop Production,Agriculture,58,CanadaGrain Farming,USD Billion,11.23049037,8.927361286,8.288465886,6.850532247,6.190891062,7.261516011,8.481872713,8.426104017,8.335284685,9.228986028,9.376925882,12.24937852,14.49935366,15.06872679,15.93399968,16.64262636,17.45565392,18.34326812,19.22199603,20.14928624,21.22200458,22.22739112,23.2390941,24.25581161,25.27632286,26.29949009
Chile,Grain Farming,Level 3,Crop Production,Agriculture,58,ChileGrain Farming,USD Billion,3.164926832,2.490482585,3.581451072,5.450471212,4.345411917,5.256583485,5.402333799,4.2748895,4.067195196,4.481564557,7.339657988,8.174792261,3.749000415,4.241422912,4.943571787,5.582957298,6.256677785,6.977545062,7.751570977,8.610862692,9.557893286,10.71501292,11.97945648,13.35831621,14.85902373,16.48937184
China,Grain Farming,Level 3,Crop Production,Agriculture,58,ChinaGrain Farming,USD Billion,208.0152132,199.689289,187.9332032,195.9763269,180.1725249,184.4522081,209.3895669,204.1524102,202.6509342,209.2488647,214.1256094,225.6646993,234.7108733,239.2833148,242.2950873,243.2851055,246.748241,252.8398378,260.3090224,267.3504553,273.7524808,278.639259,282.9485526,286.6832424,289.8499996,292.4588941
Colombia,Grain Farming,Level 3,Crop Production,Agriculture,58,ColombiaGrain Farming,USD Billion,2.040090384,1.895352035,2.07931265,2.433776891,2.454638131,2.781894949,2.730613656,2.623779321,3.083728562,3.591373723,4.481015365,5.42876638,5.310596818,5.896399335,6.545509412,7.247872852,7.908443063,8.603718033,9.386445846,10.2558516,11.19522126,12.25692142,13.38151408,14.57009142,15.82369473,17.14332437
Czech Republic,Grain Farming,Level 3,Crop Production,Agriculture,58,Czech RepublicGrain Farming,USD Billion,1.82,1.61,1.63,1.48,1.38,1.17,1.04,0.92,1.12,1.38,1.2,1.36,2,2.26,2.31,2.48,2.65,2.8,2.96,3.12,3.3,3.5,3.71,3.93,4.15,4.37
Denmark,Grain Farming,Level 3,Crop Production,Agriculture,58,DenmarkGrain Farming,USD Billion,1.710174543,1.878137269,2.313735541,2.259032621,1.799764246,1.705982702,1.881727662,1.995975502,1.842302873,1.806597124,1.940802445,1.857132636,3.192025658,3.196993335,3.40407301,3.575128976,3.811398917,4.03571114,4.26981565,4.510056633,4.764182193,5.005354916,5.25006538,5.498103123,5.749270358,6.003382485
Egypt,Grain Farming,Level 3,Crop Production,Agriculture,58,EgyptGrain Farming,USD Billion,1.37,1.94,2.65,2.54,1.99,2.27,1.86,4.14,5.04,4.95,4.38,5.24,5.63,6.83,8.79,10.26,11.31,12.1,12.56,12.91,13.25,13.98,14.56,14.99,15.26,15.38
Finland,Grain Farming,Level 3,Crop Production,Agriculture,58,FinlandGrain Farming,USD Billion,0.861576896,0.894759062,0.755039497,0.861173205,0.742667132,0.726295738,0.537080081,0.57430024,0.40382724,0.879140412,0.664088777,0.568965397,0.624209789,0.650479169,0.668748403,0.685750292,0.71837185,0.75468948,0.79164242,0.831992082,0.875751855,0.91275462,0.950146744,0.987910642,1.02603063,1.064492901
France,Grain Farming,Level 3,Crop Production,Agriculture,58,FranceGrain Farming,USD Billion,11.35501524,9.930390621,11.99025814,10.51348519,10.71124667,9.817780995,10.30304572,10.63551613,8.131104748,10.33515614,7.480068843,11.01251351,6.664520329,7.003354993,7.119627152,7.131831566,7.185181201,7.288848817,7.411248267,7.533784189,7.654136728,7.779183512,7.893802757,7.998095648,8.092207061,8.176320573
Germany,Grain Farming,Level 3,Crop Production,Agriculture,58,GermanyGrain Farming,USD Billion,13.39184299,10.93830357,12.41702273,12.13812441,12.13768916,10.69596758,8.807635116,9.805190864,9.646764483,11.38420542,10.35820389,11.43306363,17.03590164,18.23853694,18.94896298,19.61746419,20.37285534,21.28201817,22.27681703,23.2713663,24.25206139,25.33348548,26.42284488,27.5191511,28.62149014,29.72902241
Hong Kong,Grain Farming,Level 3,Crop Production,Agriculture,58,Hong KongGrain Farming,USD Billion,0.322566888,0.344101413,0.322417453,0.344834981,0.328851268,0.308397261,0.279351987,0.275890087,0.322266279,0.323354824,0.324619158,0.278223369,0.275201076,0.283537145,0.292735313,0.295762165,0.297592576,0.299751222,0.303935767,0.309322726,0.314666604,0.319780739,0.324209519,0.327959475,0.331041521,0.333470461
India,Grain Farming,Level 3,Crop Production,Agriculture,58,IndiaGrain Farming,USD Billion,54.33541925,62.3269084,75.77362195,89.35601294,96.82154473,119.1664237,123.7299362,129.7008228,154.9323683,162.7784006,163.8698634,142.9507319,167.0034499,181.8669561,193.97274,203.9524443,217.7223091,233.6030676,251.4008727,270.5906183,291.2710985,311.0022293,330.5312957,349.7331351,368.4888871,386.6874109
Indonesia,Grain Farming,Level 3,Crop Production,Agriculture,58,IndonesiaGrain Farming,USD Billion,13.29492541,14.61401261,15.4743292,17.72854607,23.40680867,26.76271443,24.25101817,25.79337188,24.3143449,24.8621793,20.02939161,22.12572129,26.29142514,27.29951362,28.10300926,29.32308796,30.82399338,32.21831922,33.77704047,35.45640229,37.24291699,38.77810704,40.24239786,41.62969573,42.93481495,44.15347508
Ireland,Grain Farming,Level 3,Crop Production,Agriculture,58,IrelandGrain Farming,USD Billion,0.587885349,0.568575858,0.688472077,0.732175093,0.68780444,0.829261233,0.873089173,0.870370781,0.84376295,0.941915713,0.9339247,1.113724748,1.388722521,1.435705998,1.577368938,1.798311304,1.887133841,2.012475949,2.150961372,2.299687461,2.459591329,2.636707981,2.820526355,3.011009236,3.208119165,3.411819718
Israel,Grain Farming,Level 3,Crop Production,Agriculture,58,IsraelGrain Farming,USD Billion,0.920007157,1.158991074,1.288434475,1.142340146,1.193050072,0.978823821,0.913967482,0.931368104,0.998743549,0.992288882,1.126248129,1.627369127,1.879009216,2.009614483,2.146162064,2.282367875,2.434496793,2.57376952,2.730469404,2.891594633,3.060899434,3.246872354,3.434663469,3.623787994,3.813776396,4.004177401
Italy,Grain Farming,Level 3,Crop Production,Agriculture,58,ItalyGrain Farming,USD Billion,11.06446845,12.42404997,13.86277476,14.71738543,15.7623561,14.33315434,14.18042811,11.91855809,10.74672552,10.51632946,15.33152569,15.32188467,16.50070389,18.09003367,19.14138401,20.18186839,21.29133685,22.41740658,23.68555458,25.03395869,26.4590182,28.04983926,29.69322948,31.38960761,33.13944432,34.94326637
Japan,Grain Farming,Level 3,Crop Production,Agriculture,58,JapanGrain Farming,USD Billion,5.358732001,5.387752703,5.235956536,6.415352781,6.962953033,8.417393207,7.833003306,8.885391692,9.165707234,11.01697066,11.55700231,13.66899467,14.13760444,15.30148714,16.19800748,17.26734186,18.1853301,19.16406057,20.20390228,21.28952634,22.42372113,23.73221022,25.08179191,26.47271695,27.90527814,29.37981342
Malaysia,Grain Farming,Level 3,Crop Production,Agriculture,58,MalaysiaGrain Farming,USD Billion,1.870609908,2.133793028,2.047183896,2.067934152,2.324615612,2.655915581,2.668779594,2.451006846,2.352100655,2.369913021,2.504641825,2.844462758,3.315983056,3.329550893,3.486784033,3.63128685,3.795044873,3.966024866,4.160859339,4.368369839,4.575986795,4.755859007,4.930568742,5.099648422,5.262687974,5.419334152
Mexico,Grain Farming,Level 3,Crop Production,Agriculture,58,MexicoGrain Farming,USD Billion,8.393789045,9.256144839,10.34597699,10.62224117,11.31118028,12.41239372,13.53160993,14.38614792,15.39336186,14.24987885,17.75836878,24.65329672,28.31456133,31.43096297,34.33688475,37.38842611,40.68931186,44.0416336,47.75642126,51.76628339,56.11480084,60.98319008,66.09609581,71.45454704,77.05933685,82.91107284
Netherlands,Grain Farming,Level 3,Crop Production,Agriculture,58,NetherlandsGrain Farming,USD Billion,2.1808444,2.500551323,2.789917554,2.796419597,2.560859647,2.713960701,2.388067438,2.922307392,3.05402026,3.24123032,3.17297238,4.088974708,5.143201242,5.52636914,6.005565217,6.344599854,6.664329861,7.008597538,7.3727883,7.753224619,8.145630784,8.619395349,9.103299157,9.596899735,10.09977127,10.61150702
New Zealand,Grain Farming,Level 3,Crop Production,Agriculture,58,New ZealandGrain Farming,USD Billion,0.958727288,1.020717841,1.061754178,1.228364351,1.513985469,2.211042283,2.967852029,3.600539949,3.110004435,3.451033429,2.027251519,2.921632503,3.35062904,3.948007661,4.502005595,5.177193364,5.971652571,6.865282461,7.903153518,9.090581678,10.44999317,12.02645868,13.8144812,15.83967433,18.13053873,20.71877766
Nigeria,Grain Farming,Level 3,Crop Production,Agriculture,58,NigeriaGrain Farming,USD Billion,0.774375007,0.732288239,0.744565493,0.750499912,0.743805806,0.80608232,0.973626512,1.1593455,1.086592705,0.954461054,0.868736743,1.539551271,1.673884022,1.837146637,2.093828057,2.333357038,2.598197025,2.876453933,3.171771067,3.477602385,3.811809268,4.017741695,4.193985596,4.339616761,4.454596962,4.539635081
Norway,Grain Farming,Level 3,Crop Production,Agriculture,58,NorwayGrain Farming,USD Billion,1.326178678,1.13010603,1.242871532,1.434876899,1.441953924,1.549425985,1.358029702,0.958369184,0.691715429,1.051419922,1.131079033,1.313975796,1.714370373,1.720345417,1.798121074,1.919761862,2.051041879,2.214163714,2.384836398,2.568399614,2.768901747,2.873845451,2.983606909,3.098397115,3.218436471,3.343955194
Peru,Grain Farming,Level 3,Crop Production,Agriculture,58,PeruGrain Farming,USD Billion,5.92452959,6.390737233,8.011527967,9.133895393,19.19777224,16.19194718,10.88645179,11.89894996,13.31126489,10.30361052,10.13391365,14.06047297,12.07043133,12.48384668,13.13939126,13.33821172,13.66382528,13.86171507,14.01479213,14.1599724,14.31509027,14.5858188,14.82248932,15.02517701,15.19421305,15.33015941
